height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
5.0,13.0,65.0,?,0.246,0.831,?,?,54.0,12.0,1
7.0,219.0,?,?,?,?,?,?,946.0,207.0,1
?,30.0,?,?,?,0.871,?,?,183.0,43.0,1
8.0,?,112.0,1.75,?,?,3.38,?,85.0,?,1
?,28.0,?,?,0.964,1.0,?,?,28.0,1.0,0
?,?,?,7.332999999999999,0.241,?,1.42,143.0,?,?,1
?,?,?,?,0.2019999999999999,0.7509999999999999,?,?,305.0,?,1
5.0,96.0,?,?,0.4039999999999999,0.8170000000000001,2.77,194.0,392.0,70.0,1
8.0,24.0,192.0,3.0,?,0.818,?,78.0,?,?,1
8.0,108.0,864.0,?,?,0.868,?,?,?,?,1
?,1.0,54.0,?,?,1.0,?,?,54.0,?,0
8.0,14.0,112.0,?,?,0.848,?,47.0,?,23.0,1
9.0,?,549.0,?,?,?,1.6,?,?,73.0,1
10.0,?,?,?,0.35,0.89,?,?,?,?,1
27.0,?,?,?,?,?,2.35,?,2087.0,?,1
9.0,17.0,153.0,1.889,?,0.915,?,?,140.0,13.0,1
?,?,494.0,?,?,?,?,?,462.0,?,1
?,?,?,?,?,?,5.25,21.0,?,?,0
?,?,590.0,5.9,0.2689999999999999,?,?,159.0,?,?,1
8.0,?,?,1.375,?,1.0,1.63,?,?,24.0,1
?,?,?,56.778,?,0.509,?,?,?,530.0,1
9.0,376.0,3384.0,?,?,?,1.34,760.0,?,?,1
?,?,105.0,?,0.4,0.752,?,42.0,79.0,23.0,1
9.0,20.0,?,2.222,0.3389999999999999,?,2.35,61.0,?,?,1
8.0,?,136.0,2.125,?,?,2.33,42.0,?,?,1
8.0,?,?,9.875,?,0.975,?,200.0,616.0,111.0,1
?,?,?,33.875,0.314,0.8190000000000001,1.82,?,?,375.0,1
29.0,32.0,928.0,1.103,0.432,?,6.27,401.0,?,64.0,0
13.0,?,3146.0,?,0.231,?,2.33,726.0,1932.0,?,1
16.0,352.0,?,22.0,?,?,5.25,?,4157.0,418.0,1
17.0,?,?,5.765,0.929,?,?,?,?,?,1
7.0,?,?,?,?,?,2.11,40.0,68.0,19.0,1
7.0,19.0,?,?,0.263,?,1.35,35.0,?,?,1
11.0,8.0,?,?,0.409,?,36.0,?,42.0,?,1
?,85.0,?,10.625,?,?,?,?,467.0,?,1
?,230.0,2760.0,19.167,?,0.57,3.48,?,?,130.0,1
?,6.0,?,1.5,0.542,1.0,1.63,13.0,?,?,1
9.0,20.0,180.0,2.222,0.3,?,1.74,?,175.0,31.0,1
8.0,148.0,?,?,0.196,0.718,1.28,?,850.0,181.0,1
8.0,12.0,?,?,0.417,?,2.11,?,77.0,19.0,1
1.0,?,?,?,?,1.0,?,8.0,?,1.0,0
?,?,424.0,6.625,?,?,?,140.0,379.0,86.0,1
10.0,43.0,430.0,4.3,?,0.7070000000000001,1.8,110.0,?,?,1
?,33.0,264.0,4.125,?,?,?,?,224.0,?,1
?,219.0,2190.0,?,?,?,?,?,1317.0,?,1
1.0,?,?,?,?,?,?,?,?,?,0
?,117.0,1404.0,9.75,0.251,?,?,?,891.0,?,1
7.0,7.0,49.0,?,0.265,?,?,13.0,?,4.0,1
8.0,5.0,40.0,0.625,?,?,?,15.0,?,9.0,1
?,?,?,17.545,0.243,0.6829999999999999,1.59,516.0,?,325.0,1
?,4.0,20.0,0.8,0.45,?,2.25,9.0,?,?,1
8.0,63.0,?,7.875,0.435,0.843,?,219.0,425.0,?,1
10.0,79.0,?,7.9,?,0.6709999999999999,?,256.0,530.0,?,1
?,?,552.0,?,0.312,0.8420000000000001,?,172.0,465.0,?,1
?,61.0,488.0,?,0.316,0.967,2.03,?,472.0,76.0,1
?,12.0,60.0,2.4,?,?,1.78,?,44.0,?,1
11.0,251.0,2761.0,22.818,?,?,?,?,2052.0,334.0,1
8.0,16.0,?,2.0,?,0.695,?,51.0,?,?,0
9.0,?,?,20.0,?,?,?,?,?,?,1
10.0,?,960.0,?,0.418,?,?,?,851.0,161.0,1
8.0,71.0,568.0,?,?,?,1.31,77.0,218.0,59.0,1
9.0,?,?,13.333,0.331,?,1.98,?,928.0,?,1
10.0,44.0,440.0,?,0.35,?,?,154.0,?,81.0,1
11.0,8.0,?,0.727,?,?,7.88,63.0,88.0,8.0,1
?,?,440.0,?,0.318,?,1.75,?,383.0,?,1
?,217.0,?,36.167,?,0.684,1.52,?,?,214.0,1
7.0,?,?,5.0,0.4039999999999999,0.939,1.9,99.0,230.0,52.0,1
8.0,20.0,?,2.5,0.3939999999999999,?,?,?,151.0,?,1
15.0,31.0,?,2.067,0.204,?,?,?,?,24.0,1
9.0,268.0,?,?,0.465,?,6.3,?,?,178.0,1
?,52.0,1976.0,1.368,0.452,?,3.49,894.0,1801.0,?,1
?,?,?,?,?,0.602,?,?,?,8.0,1
7.0,6.0,42.0,?,?,?,?,?,42.0,10.0,1
11.0,?,550.0,?,?,0.56,?,140.0,308.0,?,1
?,15.0,?,?,?,0.8859999999999999,1.6,?,?,?,1
?,?,780.0,1.95,0.2319999999999999,0.585,3.42,181.0,456.0,?,1
10.0,21.0,210.0,?,0.348,?,3.17,73.0,159.0,23.0,1
?,?,98.0,?,?,?,?,28.0,?,15.0,1
7.0,14.0,98.0,2.0,0.316,0.8270000000000001,1.94,31.0,?,?,1
7.0,28.0,?,?,?,?,1.56,?,153.0,36.0,1
2.0,?,?,?,?,0.565,?,56.0,70.0,5.0,0
11.0,?,?,8.818,0.266,?,2.04,284.0,?,?,1
7.0,?,91.0,1.857,0.297,0.835,1.69,?,76.0,16.0,1
7.0,24.0,?,?,?,0.851,1.22,39.0,143.0,32.0,1
?,?,171.0,?,0.655,0.871,?,?,?,13.0,1
?,?,?,?,0.2339999999999999,?,1.92,281.0,743.0,146.0,1
9.0,40.0,360.0,?,0.344,?,?,124.0,?,60.0,1
8.0,?,?,5.0,?,0.872,?,?,279.0,62.0,1
7.0,?,602.0,?,?,0.831,?,?,?,?,1
?,?,?,5.2860000000000005,?,1.0,1.46,?,259.0,54.0,1
?,?,81.0,?,?,?,7.38,?,72.0,8.0,1
11.0,?,781.0,6.455,?,?,?,520.0,?,?,1
?,?,470.0,4.7,?,?,1.29,?,367.0,?,1
?,6.0,42.0,?,?,?,9.0,?,?,1.0,1
3.0,?,?,?,0.889,0.889,8.0,?,?,1.0,1
?,?,?,0.375,0.4579999999999999,?,?,11.0,?,4.0,1
9.0,47.0,423.0,5.222,0.307,0.872,2.03,130.0,369.0,?,1
?,40.0,?,40.0,?,?,1.14,?,40.0,?,1
7.0,?,?,?,?,?,?,?,?,137.0,1
12.0,?,96.0,?,0.198,?,2.11,19.0,96.0,?,1
7.0,13.0,?,1.857,?,?,2.05,39.0,?,19.0,1
?,?,?,6.857,0.33,?,1.44,111.0,?,?,1
?,288.0,288.0,?,0.424,?,?,?,288.0,120.0,0
?,16.0,128.0,2.0,0.43,?,2.2,?,?,?,1
85.0,69.0,5865.0,0.812,?,?,1.44,969.0,?,674.0,0
65.0,?,3250.0,?,?,0.487,245.83,1475.0,?,6.0,0
?,?,?,19.0,?,?,1.76,190.0,507.0,108.0,1
?,20.0,?,?,?,?,9.0,?,205.0,14.0,1
7.0,?,?,6.571000000000001,?,0.7759999999999999,?,?,?,?,1
3.0,550.0,1650.0,?,0.3389999999999999,?,15.11,559.0,662.0,?,0
?,24.0,?,?,0.537,?,2.9,?,?,?,1
?,36.0,324.0,4.0,0.611,0.926,?,?,?,59.0,1
?,400.0,?,?,?,?,4.52,?,?,418.0,1
9.0,?,?,1.3330000000000002,?,?,?,46.0,?,28.0,1
9.0,?,?,3.778,?,0.6409999999999999,?,?,196.0,?,1
6.0,?,?,0.667,0.417,0.5,?,?,?,?,1
7.0,?,?,?,0.281,?,1.33,57.0,159.0,?,1
5.0,7.0,35.0,1.4,?,0.971,?,15.0,34.0,11.0,1
9.0,343.0,3087.0,38.111,?,0.677,?,?,?,?,1
7.0,?,?,?,0.461,?,?,?,?,?,1
8.0,32.0,256.0,?,?,?,?,?,157.0,?,1
?,71.0,?,?,0.461,0.659,5.54,360.0,?,?,1
1.0,?,?,?,0.5,?,3.0,9.0,18.0,?,0
?,?,?,15.75,0.209,?,1.45,?,?,?,1
?,19.0,?,2.111,0.386,?,2.2,66.0,156.0,30.0,1
8.0,126.0,1008.0,15.75,0.188,0.685,?,?,690.0,?,1
?,92.0,?,?,0.143,?,?,92.0,459.0,63.0,1
7.0,18.0,?,?,?,0.952,?,46.0,120.0,?,1
?,?,?,?,0.4539999999999999,0.8170000000000001,?,139.0,250.0,?,1
?,?,1128.0,17.625,0.371,0.977,1.84,?,?,227.0,1
8.0,?,400.0,?,0.428,?,?,171.0,?,74.0,1
?,?,?,?,0.278,0.728,1.99,829.0,?,?,1
?,228.0,?,22.8,?,?,?,592.0,1390.0,316.0,1
8.0,141.0,?,?,0.447,?,?,?,?,206.0,1
10.0,?,?,2.0,0.275,0.91,1.9,?,?,29.0,1
?,?,413.0,8.429,0.15,0.5760000000000001,1.38,?,?,?,1
9.0,?,72.0,0.889,0.222,0.736,1.78,16.0,?,?,1
?,22.0,44.0,?,?,1.0,21.0,21.0,44.0,?,0
?,38.0,380.0,3.8,0.387,?,2.49,147.0,?,59.0,1
24.0,186.0,?,?,0.505,?,7.4,?,4413.0,305.0,1
?,183.0,?,16.636,?,0.747,?,?,1503.0,?,1
5.0,7.0,35.0,?,?,0.8859999999999999,?,?,?,6.0,1
79.0,?,12561.0,?,0.319,0.368,?,?,?,?,1
10.0,48.0,?,?,?,?,2.37,?,356.0,67.0,1
?,2.0,14.0,0.286,?,0.7140000000000001,?,9.0,10.0,?,0
?,?,?,?,0.523,0.985,?,68.0,128.0,?,1
?,?,2412.0,29.778,?,?,?,?,1536.0,351.0,1
?,31.0,310.0,?,0.3389999999999999,?,?,?,221.0,49.0,1
?,?,119.0,2.4290000000000003,0.395,0.782,?,47.0,?,26.0,1
?,?,?,?,0.158,0.625,?,805.0,3194.0,596.0,1
?,49.0,?,?,0.297,0.6409999999999999,?,?,?,49.0,1
5.0,6.0,?,?,?,0.733,?,?,?,1.0,1
?,311.0,?,?,0.216,?,1.63,873.0,3069.0,?,1
?,?,871.0,?,?,0.517,6.6,?,450.0,?,1
?,7.0,?,1.167,0.476,0.976,2.22,?,41.0,9.0,1
?,16.0,?,?,?,?,?,?,?,25.0,1
?,?,747.0,9.222,0.292,0.909,?,218.0,679.0,?,1
?,375.0,?,53.571000000000005,?,0.428,1.21,241.0,1124.0,200.0,1
?,19.0,190.0,?,?,0.8420000000000001,?,?,160.0,?,1
7.0,41.0,287.0,?,?,?,?,75.0,254.0,57.0,1
5.0,?,315.0,?,0.368,?,?,116.0,?,?,1
?,43.0,344.0,5.375,0.387,0.762,?,133.0,?,?,1
?,1.0,31.0,?,1.0,1.0,31.0,31.0,?,1.0,0
7.0,27.0,?,3.857,0.286,?,?,?,?,41.0,1
?,45.0,495.0,4.091,?,0.733,2.0,132.0,363.0,66.0,1
1.0,?,?,?,0.765,?,6.5,?,?,?,0
?,132.0,1056.0,16.5,0.31,0.861,?,?,?,?,1
9.0,?,?,?,0.239,0.462,4.67,?,54.0,6.0,1
?,186.0,1674.0,?,0.16,0.8140000000000001,1.26,268.0,?,213.0,1
?,409.0,5317.0,?,?,?,3.03,1657.0,?,?,1
9.0,15.0,?,1.6669999999999998,?,0.83,?,?,112.0,?,1
8.0,?,264.0,4.125,?,0.83,1.9,?,?,52.0,1
7.0,?,?,1.286,0.238,?,?,15.0,?,10.0,1
11.0,198.0,2178.0,?,?,?,?,?,1683.0,?,1
2.0,537.0,1074.0,268.5,?,0.747,?,?,802.0,?,0
8.0,?,32.0,?,?,?,?,12.0,32.0,?,1
?,?,77.0,1.571,?,?,?,19.0,47.0,14.0,1
14.0,?,?,?,?,?,?,2188.0,?,485.0,1
3.0,?,?,166.67,?,?,?,?,?,?,0
?,1.0,?,0.071,?,1.0,14.0,?,14.0,1.0,0
?,94.0,?,15.667,?,?,?,?,402.0,?,1
?,490.0,?,54.444,?,0.3229999999999999,?,297.0,1425.0,212.0,1
?,344.0,5504.0,21.5,0.373,?,5.73,?,3146.0,?,1
?,?,?,7.888999999999999,?,0.897,1.97,225.0,573.0,114.0,1
9.0,144.0,1296.0,16.0,0.123,?,?,?,793.0,?,1
?,?,2992.0,24.727,?,0.6809999999999999,?,?,2039.0,423.0,1
?,?,162.0,?,0.605,0.895,?,98.0,?,?,1
13.0,433.0,5629.0,33.308,0.375,0.605,4.82,?,?,?,1
?,?,?,?,0.607,0.993,?,82.0,134.0,35.0,1
7.0,346.0,2422.0,49.429,0.185,0.731,?,448.0,?,?,1
?,?,?,41.3,?,?,2.47,?,?,527.0,1
132.0,547.0,?,?,?,0.483,20.66,26693.0,?,1292.0,0
6.0,?,456.0,12.667,?,0.961,1.49,161.0,438.0,?,1
?,?,288.0,3.556,?,0.715,3.08,?,206.0,?,1
?,98.0,392.0,24.5,0.523,0.98,2.14,?,384.0,96.0,1
7.0,?,392.0,?,?,0.7909999999999999,1.65,129.0,?,78.0,1
?,?,?,24.222,0.148,?,?,?,1141.0,?,1
?,?,?,23.0,0.511,?,47.0,47.0,51.0,?,0
7.0,?,?,?,?,?,1.74,?,?,27.0,1
?,167.0,26386.0,?,0.16,0.276,8.24,?,7279.0,?,0
?,?,78.0,?,?,0.5770000000000001,3.38,27.0,?,?,1
?,?,2544.0,?,0.181,0.374,?,?,?,98.0,0
?,?,99.0,?,?,0.768,3.83,?,?,12.0,1
9.0,?,2799.0,?,0.163,?,1.34,?,?,340.0,1
4.0,15.0,?,3.75,?,0.8,4.0,16.0,48.0,4.0,1
9.0,102.0,?,11.333,0.193,?,?,177.0,?,137.0,1
?,?,?,?,0.4029999999999999,0.792,2.98,?,?,?,1
?,98.0,?,?,?,0.8490000000000001,?,?,?,154.0,1
10.0,?,?,1.2,?,?,4.71,66.0,?,?,1
?,?,280.0,2.8,?,?,?,96.0,273.0,45.0,1
7.0,?,?,?,?,0.762,?,71.0,160.0,?,1
8.0,?,240.0,?,?,0.833,1.24,56.0,?,45.0,1
?,?,?,?,?,?,3.96,?,157.0,?,1
8.0,22.0,176.0,?,?,?,2.27,84.0,?,37.0,1
?,163.0,?,18.111,?,0.5489999999999999,2.82,?,?,137.0,1
?,280.0,?,56.0,0.78,0.7859999999999999,?,1092.0,?,?,0
?,102.0,1122.0,9.273,?,0.768,?,250.0,?,163.0,1
?,31.0,?,4.428999999999999,0.382,0.8109999999999999,1.84,83.0,176.0,?,1
?,535.0,1070.0,267.5,?,0.586,117.8,?,627.0,?,0
5.0,?,?,?,?,0.72,?,18.0,18.0,?,1
?,377.0,4901.0,29.0,?,?,1.59,?,?,548.0,1
9.0,10.0,90.0,?,?,0.889,1.94,35.0,80.0,18.0,1
8.0,62.0,496.0,7.75,?,?,2.12,?,?,?,1
11.0,?,?,4.909,?,?,1.99,153.0,?,77.0,1
5.0,7.0,35.0,1.4,0.314,0.857,1.83,11.0,30.0,?,1
7.0,34.0,238.0,4.857,0.462,0.941,2.34,110.0,?,47.0,1
54.0,1.0,54.0,?,?,1.0,54.0,54.0,54.0,1.0,0
11.0,?,1650.0,13.636,?,0.5329999999999999,?,307.0,879.0,?,1
?,5.0,45.0,0.556,?,?,1.83,11.0,?,6.0,1
?,?,49.0,?,0.347,0.633,2.83,?,?,6.0,1
7.0,?,266.0,5.428999999999999,?,?,?,76.0,199.0,45.0,1
69.0,3.0,?,0.043,?,0.952,?,133.0,?,?,0
?,?,738.0,9.111,?,0.8170000000000001,2.01,?,?,124.0,1
