height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
5.0,4.0,20.0,0.8,0.35,0.85,1.75,?,17.0,4.0,1
?,4.0,108.0,?,0.38,0.75,2.56,41.0,81.0,16.0,0
8.0,9.0,72.0,1.125,0.361,0.792,1.53,26.0,57.0,17.0,1
8.0,26.0,208.0,?,0.423,0.851,2.44,88.0,?,36.0,1
?,39.0,312.0,4.875,0.378,0.962,1.64,118.0,300.0,72.0,1
8.0,22.0,176.0,2.75,0.438,0.79,2.41,77.0,139.0,32.0,1
1.0,30.0,30.0,?,0.4,1.0,2.4,12.0,30.0,?,0
1.0,159.0,159.0,159.0,?,1.0,77.5,155.0,159.0,2.0,0
18.0,185.0,?,10.278,0.163,0.358,2.39,544.0,1193.0,228.0,1
6.0,40.0,240.0,6.667000000000002,0.221,0.621,1.43,53.0,149.0,37.0,1
1.0,13.0,13.0,?,0.846,1.0,5.5,11.0,?,2.0,0
8.0,9.0,72.0,1.125,0.417,1.0,2.31,30.0,72.0,13.0,1
9.0,256.0,2304.0,28.444000000000006,0.099,0.446,1.36,227.0,1027.0,167.0,1
5.0,?,60.0,2.4,0.483,1.0,1.38,29.0,?,21.0,1
8.0,37.0,?,?,0.182,0.649,1.35,54.0,?,40.0,1
2.0,538.0,1076.0,269.0,0.518,0.596,29.32,557.0,641.0,19.0,0
?,?,2511.0,31.0,0.097,0.339,1.34,243.0,851.0,181.0,1
2.0,536.0,1072.0,268.0,0.498,0.5329999999999999,41.08,534.0,571.0,13.0,0
8.0,?,?,1.875,0.267,0.908,1.23,32.0,109.0,?,1
15.0,138.0,2070.0,9.2,0.431,?,5.45,893.0,1552.0,164.0,1
10.0,271.0,2710.0,27.1,0.239,0.615,1.94,647.0,1668.0,333.0,1
5.0,?,?,1.0,0.36,?,1.29,9.0,25.0,7.0,1
23.0,198.0,4554.0,8.609,?,0.999,14.93,4210.0,4548.0,282.0,1
8.0,17.0,?,2.125,0.294,0.654,?,40.0,89.0,18.0,1
6.0,25.0,150.0,?,0.34,0.887,?,51.0,133.0,36.0,1
?,12.0,96.0,1.5,0.448,0.885,1.95,43.0,85.0,22.0,1
?,7.0,49.0,1.0,0.34700000000000003,0.98,2.13,?,48.0,8.0,1
6.0,96.0,576.0,?,0.293,0.7240000000000001,2.09,169.0,417.0,81.0,1
6.0,17.0,102.0,2.833,0.275,?,1.33,28.0,84.0,21.0,1
8.0,7.0,56.0,0.875,0.446,0.768,3.13,25.0,43.0,?,1
7.0,42.0,294.0,6.0,0.14300000000000002,0.7140000000000001,1.27,42.0,210.0,?,1
6.0,?,108.0,3.0,0.491,?,2.04,?,95.0,26.0,1
2.0,64.0,128.0,32.0,0.531,0.586,17.0,68.0,75.0,4.0,0
10.0,7.0,70.0,0.7,0.35700000000000004,0.757,2.78,25.0,53.0,9.0,1
9.0,78.0,702.0,8.667,0.464,0.89,3.33,326.0,625.0,98.0,1
6.0,189.0,1134.0,31.5,0.324,?,1.62,367.0,941.0,?,1
6.0,?,?,16.0,0.309,0.925,1.73,178.0,533.0,103.0,1
1.0,52.0,52.0,52.0,0.962,?,?,50.0,52.0,2.0,0
8.0,54.0,?,6.75,0.245,0.745,1.29,106.0,322.0,82.0,1
?,23.0,161.0,3.286,0.329,0.845,1.66,53.0,136.0,32.0,1
?,9.0,?,1.5,0.29600000000000004,0.7959999999999999,1.23,16.0,43.0,13.0,1
5.0,17.0,85.0,3.4,0.4,0.965,1.31,34.0,82.0,26.0,1
9.0,26.0,234.0,2.889,0.342,0.821,2.35,80.0,192.0,34.0,1
7.0,6.0,42.0,0.857,0.333,1.0,1.4,?,42.0,?,1
?,39.0,312.0,4.875,0.224,0.8240000000000001,1.21,70.0,?,?,1
5.0,27.0,135.0,5.4,0.29600000000000004,0.496,3.08,40.0,?,13.0,1
8.0,23.0,184.0,2.875,0.364,0.967,2.03,67.0,178.0,33.0,1
8.0,14.0,112.0,?,0.455,1.0,1.96,51.0,112.0,26.0,1
8.0,41.0,328.0,5.125,0.424,0.966,2.53,139.0,317.0,55.0,1
7.0,32.0,224.0,4.5710000000000015,0.308,0.777,1.25,69.0,174.0,55.0,1
11.0,175.0,1925.0,15.909,0.21,?,1.98,405.0,902.0,205.0,1
6.0,14.0,84.0,?,0.28600000000000003,1.0,1.2,24.0,84.0,20.0,1
9.0,505.0,4545.0,?,0.189,0.626,1.32,861.0,2847.0,654.0,1
?,99.0,891.0,11.0,0.189,0.745,1.4,168.0,664.0,120.0,1
12.0,13.0,?,1.083,0.391,0.981,2.35,61.0,153.0,26.0,1
7.0,198.0,1386.0,28.286,0.055,0.359,1.23,76.0,498.0,62.0,1
10.0,61.0,610.0,6.1,0.333,0.954,?,203.0,?,110.0,1
9.0,?,108.0,1.3330000000000002,0.444,1.0,1.85,48.0,108.0,26.0,1
1.0,26.0,26.0,?,1.0,1.0,26.0,26.0,26.0,1.0,0
3.0,8.0,24.0,2.667,0.333,0.875,?,8.0,21.0,6.0,1
6.0,7.0,42.0,1.167,0.405,0.8809999999999999,4.25,17.0,37.0,4.0,1
12.0,?,1008.0,7.0,0.331,?,2.35,334.0,798.0,142.0,1
7.0,14.0,98.0,2.0,0.49,0.939,2.53,48.0,?,19.0,1
?,2.0,10.0,0.4,0.7,?,?,7.0,7.0,1.0,1
1.0,138.0,?,138.0,1.0,?,138.0,138.0,138.0,?,0
8.0,8.0,64.0,1.0,0.516,1.0,2.54,33.0,64.0,13.0,1
?,93.0,837.0,10.333,0.278,0.847,1.66,233.0,709.0,140.0,1
10.0,474.0,4740.0,47.4,?,0.578,?,886.0,2740.0,585.0,1
8.0,16.0,128.0,2.0,0.383,0.742,2.33,49.0,95.0,21.0,1
5.0,12.0,60.0,2.4,?,0.983,2.2,33.0,59.0,15.0,1
9.0,47.0,423.0,5.222,0.4920000000000001,0.948,2.42,?,401.0,86.0,1
23.0,?,598.0,1.13,0.278,0.96,1.8,166.0,574.0,92.0,1
1.0,?,12.0,12.0,0.75,1.0,9.0,9.0,12.0,1.0,0
10.0,18.0,180.0,1.8,0.389,0.8170000000000001,1.89,70.0,147.0,37.0,1
?,13.0,104.0,1.625,0.49,0.913,2.68,51.0,95.0,19.0,1
27.0,320.0,8640.0,11.852,0.321,0.561,4.53,2774.0,?,?,1
?,51.0,510.0,5.1,0.306,0.855,2.29,156.0,436.0,68.0,1
10.0,261.0,2610.0,26.1,0.264,0.679,1.77,689.0,1771.0,?,1
?,118.0,118.0,118.0,0.18600000000000005,1.0,1.05,22.0,118.0,21.0,1
8.0,24.0,192.0,3.0,0.385,0.969,?,74.0,186.0,41.0,1
10.0,261.0,2610.0,26.1,0.269,0.713,1.81,701.0,?,?,1
25.0,203.0,5075.0,8.12,0.8370000000000001,0.929,15.22,4246.0,4713.0,?,1
10.0,259.0,2590.0,25.9,0.35100000000000003,0.779,2.51,908.0,2018.0,362.0,1
15.0,356.0,5340.0,23.733,0.406,0.626,5.29,?,3342.0,?,1
38.0,96.0,3648.0,2.526,?,0.836,?,1574.0,3051.0,?,1
1.0,29.0,29.0,29.0,0.586,?,2.13,?,29.0,8.0,0
22.0,70.0,1540.0,3.182,0.525,0.838,11.54,808.0,1290.0,70.0,1
8.0,45.0,360.0,5.625,0.3670000000000001,0.7829999999999999,1.89,132.0,282.0,70.0,1
2.0,537.0,1074.0,268.5,0.52,0.621,26.57,558.0,667.0,21.0,0
14.0,29.0,?,2.071,0.14,0.502,1.63,57.0,?,35.0,1
10.0,262.0,2620.0,26.2,0.281,0.691,1.89,736.0,1811.0,?,1
?,70.0,490.0,10.0,0.371,0.971,1.9,182.0,476.0,96.0,1
7.0,11.0,77.0,1.571,0.312,0.987,1.2,24.0,76.0,?,1
5.0,39.0,195.0,7.8,0.436,0.6559999999999999,3.54,85.0,128.0,24.0,1
9.0,40.0,360.0,4.444,0.319,0.919,2.35,115.0,331.0,49.0,1
9.0,18.0,162.0,2.0,0.66,0.883,7.13,107.0,143.0,15.0,1
10.0,38.0,380.0,3.8,0.439,0.897,2.83,167.0,341.0,59.0,1
7.0,41.0,287.0,5.857,0.254,0.6970000000000001,1.43,73.0,200.0,51.0,1
7.0,56.0,392.0,8.0,0.319,0.8290000000000001,1.45,125.0,325.0,86.0,1
10.0,127.0,1270.0,12.7,0.388,0.7979999999999999,2.35,493.0,1014.0,210.0,1
18.0,158.0,2844.0,8.777999999999999,0.198,0.418,2.46,563.0,1190.0,229.0,1
8.0,130.0,1040.0,16.25,0.36,0.8759999999999999,?,374.0,911.0,169.0,1
11.0,23.0,253.0,2.091,0.415,0.858,3.5,105.0,217.0,30.0,1
9.0,76.0,684.0,8.443999999999999,0.38,?,2.2,260.0,?,118.0,1
?,39.0,351.0,4.333,0.239,0.624,1.53,84.0,219.0,55.0,1
9.0,?,378.0,4.667,0.381,0.931,?,144.0,352.0,58.0,1
11.0,34.0,374.0,?,0.324,?,2.47,?,326.0,49.0,1
9.0,38.0,342.0,4.222,?,0.62,2.18,107.0,212.0,49.0,1
9.0,182.0,1638.0,20.222,0.378,0.789,2.95,619.0,1292.0,?,1
8.0,82.0,656.0,10.25,0.434,0.75,2.91,285.0,492.0,?,1
7.0,155.0,1085.0,?,0.17800000000000002,0.614,1.46,193.0,666.0,132.0,1
12.0,232.0,2784.0,19.333,0.316,0.703,2.34,?,1957.0,375.0,1
9.0,36.0,324.0,4.0,0.506,?,2.93,164.0,295.0,?,1
6.0,50.0,300.0,8.333,0.213,?,1.31,64.0,173.0,49.0,1
1.0,41.0,41.0,?,0.39,?,1.07,?,41.0,15.0,1
7.0,?,231.0,4.714,?,0.987,1.53,81.0,228.0,53.0,1
7.0,38.0,?,?,0.327,?,?,87.0,253.0,63.0,1
7.0,53.0,?,7.5710000000000015,0.342,0.58,?,?,215.0,?,1
7.0,5.0,35.0,?,0.257,0.5710000000000001,2.25,9.0,20.0,4.0,1
7.0,?,154.0,3.143,0.396,1.0,1.85,61.0,154.0,33.0,1
8.0,39.0,312.0,4.875,0.362,0.8809999999999999,1.74,113.0,275.0,?,1
?,36.0,252.0,5.143,0.365,0.96,1.67,?,242.0,55.0,1
?,1.0,?,0.14300000000000002,1.0,1.0,7.0,7.0,?,1.0,0
8.0,84.0,672.0,10.5,0.269,0.966,1.79,?,649.0,101.0,1
12.0,10.0,120.0,0.833,0.442,0.792,5.3,53.0,95.0,10.0,1
9.0,151.0,?,16.778,0.139,0.5489999999999999,1.17,189.0,746.0,162.0,1
?,110.0,770.0,15.714,0.21,0.627,1.38,162.0,483.0,117.0,1
?,14.0,112.0,1.75,0.295,?,1.83,33.0,96.0,18.0,1
11.0,?,374.0,3.091,0.364,0.642,2.78,136.0,240.0,49.0,1
8.0,40.0,320.0,5.0,0.34700000000000003,0.913,?,111.0,292.0,68.0,1
9.0,283.0,2547.0,31.444000000000006,0.18600000000000005,0.727,?,474.0,1852.0,389.0,1
?,9.0,63.0,?,0.381,0.952,1.85,24.0,60.0,13.0,1
2.0,48.0,96.0,?,0.625,0.677,30.0,60.0,65.0,2.0,0
11.0,433.0,4763.0,39.364,0.449,0.706,4.65,2137.0,3365.0,460.0,1
8.0,120.0,960.0,15.0,0.25,0.748,1.66,240.0,718.0,145.0,1
8.0,82.0,656.0,10.25,0.28800000000000003,0.997,1.99,189.0,654.0,95.0,1
?,69.0,552.0,8.625,0.159,0.772,1.29,88.0,426.0,68.0,1
10.0,93.0,930.0,9.3,?,0.784,1.78,249.0,729.0,140.0,1
8.0,94.0,752.0,11.75,0.485,0.922,3.07,365.0,693.0,119.0,1
9.0,12.0,108.0,1.3330000000000002,0.62,?,4.79,67.0,102.0,14.0,1
?,203.0,2842.0,14.5,0.362,?,4.36,1028.0,1904.0,?,1
?,?,42.0,1.167,0.262,?,1.38,11.0,39.0,8.0,1
?,243.0,2673.0,22.091,0.117,?,1.41,314.0,914.0,223.0,1
6.0,12.0,72.0,2.0,0.361,0.903,1.44,?,65.0,18.0,1
13.0,30.0,390.0,2.3080000000000003,0.35600000000000004,?,3.23,139.0,253.0,43.0,1
7.0,262.0,1834.0,37.429,0.152,0.684,1.28,279.0,1254.0,218.0,1
8.0,24.0,192.0,3.0,?,0.865,1.84,57.0,166.0,31.0,1
8.0,47.0,376.0,5.875,0.266,0.604,1.56,100.0,227.0,64.0,1
9.0,177.0,1593.0,19.667,0.196,0.75,1.38,313.0,1195.0,227.0,1
5.0,15.0,75.0,3.0,0.4,0.947,1.67,30.0,71.0,?,1
7.0,9.0,63.0,1.286,0.444,0.825,3.11,28.0,52.0,9.0,1
10.0,23.0,230.0,2.3,0.37,0.83,2.3,85.0,191.0,37.0,1
6.0,?,570.0,15.833,0.274,0.784,1.97,156.0,447.0,79.0,1
8.0,?,160.0,2.5,0.206,0.813,1.38,?,130.0,24.0,1
5.0,29.0,145.0,5.8,0.317,0.952,1.39,46.0,?,33.0,1
?,17.0,102.0,2.833,0.314,0.6859999999999999,2.29,32.0,70.0,14.0,1
4.0,2.0,8.0,0.5,0.875,0.875,7.0,7.0,7.0,1.0,1
7.0,47.0,329.0,6.714,0.28600000000000003,0.7170000000000001,1.4,94.0,236.0,67.0,1
8.0,155.0,1240.0,19.375,0.452,0.882,2.78,561.0,1094.0,202.0,1
?,?,160.0,6.4,0.406,?,1.41,65.0,?,?,1
7.0,13.0,91.0,?,?,0.978,1.56,28.0,89.0,18.0,1
7.0,45.0,315.0,6.4289999999999985,0.254,0.708,1.29,80.0,223.0,62.0,1
25.0,187.0,4675.0,7.48,0.472,0.943,7.28,2207.0,4408.0,303.0,1
8.0,10.0,80.0,1.25,?,0.925,1.73,19.0,74.0,?,1
?,4.0,?,0.667,0.583,1.0,4.67,14.0,24.0,3.0,1
6.0,11.0,66.0,1.833,0.379,0.818,1.67,?,54.0,15.0,1
11.0,11.0,?,1.0,0.43,0.802,4.73,52.0,97.0,?,1
1.0,70.0,70.0,70.0,0.2,1.0,1.08,14.0,70.0,13.0,1
20.0,19.0,380.0,?,0.495,?,12.53,188.0,271.0,15.0,1
8.0,342.0,2736.0,42.75,0.163,0.622,?,445.0,1702.0,317.0,1
7.0,36.0,252.0,5.143,0.302,0.873,1.36,76.0,220.0,56.0,1
9.0,48.0,432.0,5.332999999999998,0.273,0.685,1.42,118.0,296.0,83.0,1
6.0,47.0,282.0,7.832999999999998,0.177,0.45,1.61,50.0,127.0,31.0,1
6.0,17.0,102.0,2.833,0.343,0.873,1.3,35.0,89.0,27.0,1
?,17.0,170.0,1.7,?,0.529,3.86,54.0,90.0,14.0,1
10.0,?,180.0,1.8,0.467,0.778,8.4,84.0,140.0,?,1
5.0,7.0,35.0,1.4,0.4,?,2.33,14.0,23.0,6.0,1
10.0,2.0,20.0,?,0.55,0.6,11.0,11.0,12.0,1.0,0
6.0,24.0,144.0,4.0,0.292,0.764,1.56,42.0,110.0,?,1
9.0,41.0,369.0,4.556,0.298,0.775,1.9,?,286.0,58.0,1
9.0,49.0,441.0,5.444,0.247,0.721,?,109.0,318.0,72.0,1
9.0,14.0,126.0,1.556,0.238,0.897,1.36,30.0,113.0,22.0,1
10.0,26.0,260.0,2.6,0.29600000000000004,?,2.2,77.0,245.0,35.0,1
8.0,162.0,1296.0,20.25,0.204,0.412,3.12,265.0,534.0,?,1
7.0,14.0,98.0,?,0.337,0.99,1.65,33.0,97.0,20.0,1
13.0,44.0,572.0,?,0.171,0.7120000000000001,1.61,98.0,407.0,61.0,1
8.0,19.0,?,2.375,0.309,0.98,1.52,47.0,149.0,31.0,1
?,11.0,77.0,1.571,0.28600000000000003,0.909,?,22.0,70.0,17.0,1
?,26.0,312.0,?,0.276,0.83,2.21,86.0,259.0,39.0,1
1.0,136.0,136.0,136.0,0.963,1.0,32.75,131.0,136.0,4.0,0
8.0,36.0,288.0,4.5,0.406,1.0,1.89,117.0,288.0,62.0,1
6.0,16.0,96.0,2.667,0.281,0.542,2.45,27.0,?,11.0,1
6.0,129.0,774.0,21.5,0.195,0.565,1.35,151.0,437.0,112.0,1
5.0,28.0,140.0,5.6,0.307,0.821,1.39,43.0,115.0,31.0,1
8.0,79.0,632.0,9.875,0.375,0.956,2.12,237.0,604.0,112.0,1
14.0,422.0,5908.0,30.143,0.18,0.58,1.7,1062.0,3426.0,624.0,1
7.0,125.0,875.0,17.857,0.29,0.735,1.59,254.0,643.0,160.0,1
?,63.0,?,6.3,0.251,0.898,1.84,158.0,566.0,86.0,1
8.0,215.0,1720.0,?,0.3670000000000001,0.746,2.6,631.0,1283.0,243.0,1
8.0,36.0,288.0,4.5,?,0.7809999999999999,1.86,93.0,225.0,50.0,1
?,36.0,324.0,?,0.556,0.923,?,180.0,?,56.0,1
?,?,?,12.0,0.583,1.0,3.5,7.0,12.0,2.0,1
10.0,227.0,2270.0,?,0.225,0.97,1.64,510.0,2202.0,311.0,1
7.0,27.0,189.0,3.857,0.37,0.841,1.79,70.0,?,39.0,1
7.0,59.0,413.0,8.429,0.462,1.0,2.33,191.0,413.0,82.0,1
9.0,117.0,1053.0,13.0,0.419,0.947,2.48,441.0,997.0,178.0,1
36.0,48.0,1728.0,1.3330000000000002,0.14300000000000002,0.4370000000000001,3.58,247.0,755.0,69.0,0
1.0,?,60.0,60.0,0.2,1.0,1.09,12.0,60.0,11.0,1
8.0,12.0,?,1.5,0.396,0.99,1.9,38.0,95.0,20.0,1
8.0,28.0,224.0,?,0.411,0.996,1.92,92.0,223.0,48.0,1
?,21.0,189.0,2.333,0.487,0.857,3.29,?,162.0,28.0,1
?,16.0,112.0,2.286,?,1.0,1.56,?,112.0,18.0,1
9.0,35.0,?,3.889,0.273,0.654,1.65,86.0,206.0,52.0,1
7.0,29.0,203.0,4.143,0.266,0.813,2.7,54.0,165.0,20.0,1
13.0,38.0,494.0,2.923,0.285,0.907,3.62,141.0,448.0,?,1
10.0,11.0,110.0,1.1,0.409,0.955,2.5,?,105.0,18.0,1
11.0,118.0,1298.0,10.727,0.408,0.616,?,530.0,800.0,?,1
11.0,67.0,737.0,6.091,0.331,0.8440000000000001,2.28,244.0,622.0,107.0,1
?,44.0,484.0,4.0,?,0.75,1.92,152.0,363.0,79.0,1
6.0,17.0,102.0,2.833,0.13699999999999998,0.627,2.8,14.0,?,?,0
1.0,?,29.0,29.0,0.31,1.0,1.13,9.0,29.0,8.0,1
10.0,83.0,830.0,8.3,?,0.725,2.02,245.0,602.0,?,1
10.0,99.0,990.0,9.9,0.264,0.774,1.92,?,766.0,136.0,1
11.0,?,396.0,3.273,0.28300000000000003,0.79,2.07,112.0,313.0,54.0,1
11.0,9.0,99.0,0.818,0.475,0.636,15.67,?,63.0,3.0,1
83.0,314.0,26062.0,3.783,?,?,?,7772.0,?,?,0
1.0,46.0,46.0,46.0,0.7829999999999999,1.0,12.0,36.0,?,3.0,0
7.0,34.0,238.0,4.857,0.28600000000000003,0.7559999999999999,1.36,68.0,180.0,50.0,1
8.0,43.0,344.0,5.375,0.398,0.939,2.4,137.0,323.0,57.0,1
8.0,?,?,4.375,0.379,0.8859999999999999,1.66,106.0,248.0,64.0,1
24.0,124.0,?,?,?,0.961,16.66,2683.0,2859.0,?,1
7.0,343.0,2401.0,49.0,0.213,0.772,?,512.0,?,352.0,1
10.0,105.0,1050.0,10.5,0.234,0.8109999999999999,1.7,?,852.0,145.0,1
7.0,189.0,?,27.0,?,?,1.89,449.0,932.0,237.0,1
10.0,272.0,2720.0,27.2,0.191,0.578,1.49,520.0,1571.0,348.0,1
9.0,91.0,819.0,10.111,0.302,0.956,1.98,247.0,783.0,125.0,1
25.0,?,7275.0,11.64,?,0.957,7.34,3392.0,6963.0,?,1
7.0,5.0,35.0,0.7140000000000001,0.429,0.8859999999999999,2.5,15.0,31.0,6.0,1
11.0,185.0,2035.0,16.817999999999998,0.295,0.826,1.94,600.0,1681.0,310.0,1
10.0,1.0,10.0,0.1,1.0,1.0,10.0,10.0,?,1.0,0
7.0,4.0,28.0,0.5710000000000001,0.25,0.857,1.75,7.0,24.0,4.0,1
8.0,7.0,56.0,0.875,0.375,1.0,2.63,?,56.0,8.0,1
9.0,2.0,18.0,0.222,0.611,0.722,11.0,?,13.0,1.0,0
186.0,469.0,87234.0,2.522,?,?,?,33017.0,?,?,0
9.0,76.0,684.0,8.443999999999999,0.307,0.882,1.84,210.0,603.0,114.0,1
9.0,30.0,270.0,3.333,0.304,0.711,1.86,82.0,192.0,44.0,1
6.0,33.0,?,?,0.52,0.995,2.24,103.0,197.0,?,1
25.0,169.0,4225.0,6.76,?,0.971,1.58,923.0,4101.0,586.0,1
10.0,318.0,3180.0,31.8,0.128,?,1.18,406.0,1625.0,344.0,1
9.0,49.0,441.0,5.444,0.306,0.773,1.82,135.0,341.0,74.0,1
8.0,83.0,?,10.375,0.393,0.7,2.42,261.0,465.0,108.0,1
7.0,14.0,98.0,2.0,0.28600000000000003,0.755,1.56,28.0,74.0,18.0,1
13.0,65.0,845.0,5.0,0.302,0.677,2.58,255.0,572.0,99.0,1
7.0,?,119.0,2.4290000000000003,0.261,0.95,1.82,31.0,113.0,17.0,1
10.0,147.0,1470.0,?,0.168,0.55,1.29,247.0,809.0,?,1
14.0,319.0,4466.0,22.786,0.37,0.5770000000000001,4.54,1654.0,2577.0,364.0,1
10.0,35.0,350.0,3.5,0.434,0.8029999999999999,2.34,152.0,281.0,?,1
8.0,42.0,336.0,5.25,0.414,0.955,?,139.0,321.0,74.0,1
7.0,13.0,?,1.857,0.341,0.846,1.82,31.0,?,17.0,1
6.0,18.0,?,3.0,0.444,0.991,1.71,?,107.0,28.0,1
?,?,310.0,3.1,0.316,0.752,1.66,98.0,233.0,59.0,1
28.0,45.0,1260.0,1.607,0.368,?,7.86,464.0,?,59.0,1
8.0,76.0,608.0,9.5,0.475,0.87,2.73,289.0,529.0,106.0,1
8.0,16.0,128.0,2.0,0.406,0.93,1.68,52.0,119.0,31.0,1
?,116.0,1276.0,10.545,0.274,0.804,1.8,350.0,1026.0,194.0,1
9.0,21.0,189.0,2.333,0.4970000000000001,0.958,?,94.0,181.0,26.0,1
8.0,38.0,304.0,4.75,?,0.757,1.93,106.0,230.0,55.0,1
25.0,471.0,11775.0,18.84,?,0.8859999999999999,?,5290.0,10437.0,?,1
9.0,13.0,117.0,1.444,0.103,0.752,4.0,12.0,88.0,3.0,0
3.0,116.0,348.0,38.667,0.35600000000000004,0.371,62.0,124.0,129.0,2.0,0
14.0,91.0,1274.0,6.5,0.389,0.628,5.05,?,?,98.0,1
5.0,3.0,15.0,0.6,0.5329999999999999,1.0,2.67,8.0,15.0,3.0,1
7.0,33.0,231.0,4.714,0.35100000000000003,0.957,1.45,81.0,221.0,56.0,1
2.0,538.0,1076.0,269.0,0.637,0.703,29.78,685.0,?,?,0
11.0,?,1144.0,9.455,0.3670000000000001,0.747,2.56,420.0,854.0,164.0,1
?,81.0,486.0,13.5,0.282,0.957,1.34,137.0,465.0,102.0,1
?,6.0,48.0,0.75,0.313,0.813,1.88,15.0,39.0,8.0,1
9.0,?,?,9.111,0.312,0.669,2.74,230.0,494.0,84.0,1
24.0,178.0,4272.0,7.417000000000002,0.483,0.933,8.0,2063.0,3987.0,?,1
6.0,93.0,558.0,15.5,0.276,0.962,1.52,154.0,537.0,101.0,1
8.0,9.0,?,1.125,0.278,0.5,2.86,20.0,?,7.0,1
13.0,?,4537.0,26.846,0.38,0.6679999999999999,?,1724.0,3029.0,395.0,1
11.0,87.0,957.0,7.909,0.253,0.662,1.89,242.0,634.0,128.0,1
28.0,31.0,868.0,1.107,0.508,0.767,7.47,441.0,666.0,?,0
10.0,170.0,1700.0,17.0,0.261,0.7090000000000001,1.66,444.0,1206.0,268.0,1
10.0,535.0,5350.0,53.5,0.166,0.6809999999999999,1.32,889.0,3646.0,671.0,1
7.0,23.0,161.0,3.286,0.273,0.8390000000000001,1.47,44.0,135.0,30.0,1
10.0,8.0,80.0,0.8,0.525,?,7.0,42.0,70.0,6.0,1
9.0,32.0,288.0,3.556,0.292,0.826,1.53,84.0,238.0,55.0,1
?,22.0,176.0,2.75,0.295,0.483,2.6,52.0,85.0,20.0,1
9.0,99.0,891.0,11.0,0.461,0.906,2.65,411.0,?,155.0,1
7.0,9.0,?,1.286,0.14300000000000002,0.238,9.0,9.0,15.0,1.0,0
8.0,16.0,128.0,2.0,0.3670000000000001,?,1.88,47.0,124.0,25.0,1
6.0,?,156.0,?,?,0.872,1.29,45.0,136.0,35.0,1
9.0,275.0,2475.0,30.556,0.202,?,1.39,500.0,1775.0,359.0,1
6.0,103.0,618.0,17.167,?,0.909,1.23,153.0,562.0,124.0,1
10.0,19.0,?,1.9,0.611,0.8740000000000001,?,116.0,166.0,13.0,1
2.0,?,50.0,12.5,0.36,1.0,4.5,18.0,50.0,4.0,0
9.0,13.0,117.0,?,0.368,1.0,2.69,43.0,117.0,16.0,1
31.0,?,2201.0,2.29,0.159,0.29600000000000004,10.29,350.0,651.0,34.0,0
?,33.0,297.0,3.667,0.34,0.677,2.53,101.0,201.0,40.0,1
?,?,2079.0,25.667,0.196,?,1.49,407.0,1324.0,274.0,1
?,37.0,296.0,4.625,0.264,0.6759999999999999,1.86,?,200.0,42.0,1
8.0,15.0,120.0,1.875,0.433,0.975,2.0,52.0,117.0,26.0,1
9.0,17.0,153.0,1.889,0.523,0.8690000000000001,7.27,80.0,133.0,11.0,1
8.0,?,112.0,1.75,?,0.795,1.72,43.0,89.0,25.0,1
8.0,215.0,1720.0,26.875,0.404,0.789,2.91,695.0,1357.0,?,1
11.0,156.0,1716.0,14.182,0.224,0.71,1.52,385.0,1219.0,253.0,1
8.0,49.0,?,6.125,0.441,0.997,1.9,173.0,391.0,91.0,1
9.0,278.0,2502.0,30.889,?,0.7979999999999999,1.62,645.0,?,398.0,1
6.0,12.0,72.0,2.0,0.486,0.944,2.19,35.0,68.0,16.0,1
1.0,31.0,31.0,31.0,0.226,1.0,1.17,7.0,?,6.0,1
?,4.0,16.0,1.0,0.563,?,4.5,9.0,15.0,2.0,1
14.0,395.0,5530.0,28.214,0.359,0.6579999999999999,?,1988.0,?,423.0,1
7.0,16.0,112.0,2.286,0.313,0.973,1.75,35.0,109.0,20.0,1
77.0,271.0,20867.0,3.519,?,?,?,9981.0,?,?,1
6.0,6.0,36.0,1.0,0.361,1.0,1.44,?,36.0,9.0,1
?,24.0,192.0,3.0,0.318,0.974,1.56,61.0,187.0,39.0,1
10.0,19.0,190.0,1.9,0.605,0.816,8.85,?,155.0,13.0,1
?,263.0,263.0,263.0,0.152,1.0,1.03,40.0,263.0,?,1
11.0,21.0,231.0,1.909,0.468,0.7190000000000001,7.2,?,166.0,15.0,1
8.0,233.0,1864.0,29.125,0.262,0.838,1.58,488.0,1562.0,309.0,1
9.0,84.0,756.0,?,0.329,0.632,2.08,249.0,478.0,120.0,1
17.0,?,3451.0,?,?,0.999,14.19,3192.0,3448.0,225.0,1
12.0,117.0,1404.0,9.75,0.2,0.7140000000000001,1.6,281.0,1002.0,?,1
7.0,183.0,1281.0,26.143,0.265,0.664,?,340.0,850.0,?,1
1.0,40.0,40.0,40.0,0.4,1.0,1.07,16.0,40.0,15.0,1
9.0,140.0,1260.0,15.556,0.38,0.7559999999999999,2.71,479.0,953.0,177.0,1
9.0,15.0,135.0,1.6669999999999998,0.407,0.8440000000000001,2.29,55.0,114.0,24.0,1
7.0,?,91.0,1.857,0.374,1.0,1.89,34.0,91.0,18.0,1
5.0,18.0,?,3.6,0.322,1.0,?,29.0,90.0,20.0,1
?,22.0,154.0,3.143,0.097,0.403,1.36,15.0,62.0,11.0,1
8.0,7.0,56.0,0.875,0.429,1.0,2.18,24.0,?,11.0,1
10.0,18.0,180.0,1.8,?,0.6559999999999999,7.62,99.0,118.0,13.0,1
