height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
10.0,43.0,430.0,?,?,?,1.8,110.0,304.0,61.0,1
?,?,264.0,4.125,0.326,0.848,?,?,?,?,1
10.0,?,?,?,?,?,?,?,1317.0,270.0,1
?,172.0,172.0,?,?,?,?,?,?,77.0,0
?,117.0,?,9.75,?,?,?,?,891.0,190.0,1
?,7.0,49.0,?,0.265,?,?,13.0,30.0,4.0,1
8.0,?,40.0,0.625,0.375,?,1.67,?,38.0,?,1
11.0,193.0,?,17.545,?,0.6829999999999999,?,?,?,?,1
?,4.0,20.0,?,?,0.75,?,9.0,?,4.0,1
?,63.0,?,?,0.435,0.843,?,?,?,?,1
?,?,?,?,?,?,2.19,256.0,?,117.0,1
?,?,?,8.625,?,?,?,?,?,?,1
?,61.0,488.0,?,?,0.967,2.03,?,?,?,1
?,?,60.0,2.4,?,?,1.78,16.0,44.0,9.0,1
?,?,2761.0,22.818,?,0.743,2.93,?,2052.0,?,1
?,?,?,?,0.398,0.695,2.55,?,89.0,20.0,0
9.0,?,?,20.0,?,?,?,606.0,1230.0,212.0,1
?,96.0,960.0,?,0.418,?,?,?,851.0,?,1
?,?,568.0,8.875,0.136,0.384,1.31,?,?,?,1
9.0,?,?,?,?,0.8590000000000001,?,358.0,?,181.0,1
10.0,?,440.0,?,?,0.957,1.9,154.0,?,81.0,1
?,8.0,88.0,0.727,0.716,?,7.88,63.0,88.0,?,1
10.0,44.0,440.0,4.4,0.318,?,1.75,140.0,383.0,80.0,1
6.0,217.0,?,36.167,0.25,0.684,1.52,326.0,890.0,214.0,1
7.0,35.0,?,?,?,?,?,99.0,230.0,52.0,1
?,20.0,160.0,?,0.394,0.944,?,?,?,?,1
15.0,?,465.0,?,?,0.465,?,?,216.0,24.0,1
?,268.0,2412.0,?,?,?,?,?,1675.0,?,1
?,52.0,1976.0,?,0.452,?,?,894.0,1801.0,?,1
11.0,8.0,88.0,0.727,0.375,0.602,?,?,?,8.0,1
?,?,?,0.857,0.452,1.0,1.9,?,?,10.0,1
11.0,50.0,?,4.545,?,?,1.89,?,308.0,74.0,1
7.0,?,?,2.143,?,?,1.6,?,?,15.0,1
?,39.0,780.0,?,0.232,0.585,?,181.0,456.0,53.0,1
10.0,?,?,?,0.348,0.757,3.17,73.0,?,23.0,1
?,14.0,?,?,?,?,?,?,98.0,?,1
7.0,?,98.0,2.0,0.316,?,1.94,?,81.0,16.0,1
7.0,28.0,196.0,?,?,0.7809999999999999,1.56,?,?,36.0,1
?,?,?,?,?,0.565,11.2,56.0,?,?,0
11.0,?,?,8.818,?,0.635,2.04,284.0,?,?,1
?,?,91.0,?,?,?,?,27.0,76.0,16.0,1
7.0,24.0,?,?,?,?,?,39.0,143.0,32.0,1
9.0,?,171.0,2.111,0.655,?,8.62,112.0,149.0,13.0,1
?,109.0,1199.0,?,0.234,0.62,1.92,?,?,?,1
9.0,40.0,?,?,?,?,?,?,?,60.0,1
8.0,40.0,320.0,5.0,0.281,0.872,1.45,90.0,?,62.0,1
7.0,86.0,602.0,?,0.244,0.831,?,?,500.0,?,1
7.0,?,?,?,0.305,1.0,?,79.0,259.0,?,1
9.0,9.0,?,?,?,?,7.38,?,72.0,8.0,1
?,?,?,6.455,?,0.937,?,520.0,?,?,1
10.0,?,470.0,4.7,?,?,1.29,93.0,367.0,72.0,1
7.0,?,42.0,?,?,?,?,?,?,1.0,1
3.0,?,9.0,1.0,0.889,?,?,8.0,8.0,1.0,1
?,?,24.0,?,0.458,?,2.75,11.0,17.0,?,1
9.0,?,423.0,?,0.307,?,?,?,?,64.0,1
?,?,40.0,?,?,1.0,?,?,?,?,1
?,128.0,?,18.286,0.203,0.6629999999999999,?,182.0,594.0,137.0,1
?,8.0,96.0,?,0.198,?,?,?,96.0,9.0,1
?,?,?,?,?,?,?,?,?,19.0,1
?,?,?,?,?,0.821,?,?,276.0,?,1
1.0,288.0,?,288.0,?,?,1.02,122.0,?,120.0,0
?,?,128.0,2.0,0.43,0.8590000000000001,2.2,55.0,110.0,?,1
85.0,?,?,0.812,0.165,0.441,?,?,2588.0,?,0
?,50.0,3250.0,?,?,0.487,?,?,?,?,0
?,?,?,?,?,?,?,190.0,?,?,1
12.0,?,?,1.6669999999999998,?,0.8540000000000001,?,126.0,205.0,?,1
?,?,322.0,6.5710000000000015,0.416,?,2.63,134.0,250.0,?,1
?,?,?,183.33,0.339,?,15.11,559.0,662.0,?,0
9.0,24.0,?,2.667,0.537,?,?,?,216.0,?,1
9.0,?,324.0,?,?,?,?,?,?,59.0,1
?,400.0,?,30.769,?,0.609,?,?,?,?,1
9.0,?,?,1.3330000000000002,?,?,1.64,?,108.0,?,1
9.0,?,?,3.778,0.288,?,?,?,?,?,1
6.0,?,24.0,?,?,0.5,?,?,12.0,2.0,1
7.0,?,203.0,4.143,0.281,?,?,?,?,43.0,1
?,?,?,1.4,0.429,0.971,?,15.0,?,11.0,1
?,343.0,?,38.111,0.162,?,?,?,?,401.0,1
?,214.0,1498.0,30.571,0.461,?,?,?,?,?,1
8.0,?,256.0,4.0,?,0.613,?,59.0,157.0,42.0,1
11.0,?,781.0,?,0.461,?,5.54,360.0,?,?,1
?,?,18.0,18.0,0.5,1.0,?,9.0,18.0,3.0,0
?,?,?,?,0.209,0.573,?,211.0,578.0,?,1
?,19.0,?,2.111,0.386,?,2.2,?,?,?,1
8.0,?,?,?,?,0.685,1.27,189.0,690.0,?,1
?,92.0,?,13.143,0.143,0.713,?,?,459.0,63.0,1
?,?,126.0,?,0.365,?,?,46.0,?,30.0,1
?,?,?,8.5,?,?,?,?,250.0,57.0,1
8.0,?,?,17.625,?,?,?,418.0,?,227.0,1
8.0,?,400.0,?,0.428,?,?,?,?,74.0,1
11.0,?,?,?,?,0.728,?,?,?,?,1
?,?,?,?,?,0.61,1.87,?,?,316.0,1
?,?,?,?,?,?,2.45,504.0,?,?,1
?,?,200.0,2.0,0.275,?,?,55.0,182.0,29.0,1
?,?,413.0,8.429,0.15,0.5760000000000001,1.38,62.0,?,45.0,1
9.0,?,72.0,0.889,0.222,0.736,1.78,?,?,9.0,1
?,?,?,?,0.477,1.0,?,?,?,?,0
?,38.0,?,?,?,0.887,2.49,147.0,?,59.0,1
24.0,?,?,7.75,?,0.989,?,?,4413.0,?,1
?,183.0,?,16.636,?,?,4.66,?,1503.0,?,1
?,7.0,35.0,1.4,0.429,0.8859999999999999,2.5,15.0,31.0,?,1
?,159.0,12561.0,2.013,?,0.368,?,?,?,?,1
10.0,48.0,?,4.8,?,?,?,?,?,?,1
7.0,?,14.0,?,0.643,?,9.0,?,?,1.0,0
?,?,?,?,0.523,?,1.89,68.0,128.0,?,1
9.0,268.0,?,?,?,?,?,?,?,?,1
10.0,?,?,?,0.339,0.713,2.14,105.0,221.0,49.0,1
7.0,?,119.0,?,?,0.782,1.81,?,?,26.0,1
?,?,?,51.1,?,?,1.35,?,?,?,1
7.0,?,?,7.0,?,0.6409999999999999,2.08,102.0,220.0,?,1
?,?,30.0,?,?,?,?,?,?,1.0,1
?,311.0,?,23.923,?,0.759,1.63,?,3069.0,?,1
13.0,67.0,?,5.154,0.4320000000000001,?,?,?,450.0,?,1
6.0,?,42.0,?,?,?,2.22,?,41.0,9.0,1
?,?,?,2.0,?,?,?,61.0,116.0,25.0,1
9.0,83.0,747.0,?,0.292,0.909,2.42,?,679.0,?,1
7.0,375.0,2625.0,?,?,0.428,1.21,?,?,?,1
?,?,?,1.9,?,?,?,111.0,?,?,1
?,41.0,?,5.857,0.261,0.885,?,?,?,57.0,1
5.0,63.0,315.0,12.6,?,?,?,?,292.0,58.0,1
?,43.0,?,?,0.387,?,?,133.0,262.0,?,1
?,1.0,31.0,0.032,1.0,1.0,31.0,?,31.0,1.0,0
?,?,?,3.857,0.286,?,1.32,54.0,?,?,1
?,?,495.0,4.091,0.267,?,?,?,363.0,?,1
?,17.0,17.0,?,0.765,1.0,6.5,13.0,?,2.0,0
?,132.0,1056.0,16.5,0.31,?,1.84,327.0,909.0,?,1
9.0,?,117.0,1.444,0.239,?,4.67,?,54.0,?,1
?,186.0,?,?,0.16,0.8140000000000001,1.26,268.0,?,213.0,1
?,409.0,5317.0,31.462,?,0.602,?,1657.0,?,?,1
9.0,?,135.0,?,0.244,0.83,1.57,33.0,112.0,21.0,1
?,?,?,4.125,0.375,0.83,?,99.0,?,52.0,1
?,?,?,1.286,?,?,?,15.0,?,10.0,1
?,?,?,?,?,0.773,2.9,?,?,?,1
2.0,537.0,?,?,?,?,?,?,?,40.0,0
?,?,?,?,?,1.0,1.5,?,?,?,1
7.0,?,?,1.571,0.247,0.61,1.36,19.0,?,?,1
?,419.0,?,29.929,?,?,?,?,?,?,1
?,500.0,1500.0,?,?,?,?,?,?,?,0
?,?,14.0,0.071,?,?,?,14.0,?,1.0,0
?,?,564.0,?,?,0.713,?,?,402.0,66.0,1
?,490.0,?,?,0.067,0.3229999999999999,?,?,1425.0,?,1
16.0,344.0,?,21.5,0.373,0.5720000000000001,?,?,?,?,1
?,?,?,?,?,0.897,?,?,573.0,114.0,1
9.0,144.0,?,?,?,?,?,?,793.0,120.0,1
11.0,272.0,?,24.727,0.279,0.6809999999999999,1.97,?,?,?,1
9.0,?,162.0,?,0.605,0.895,7.0,98.0,145.0,14.0,1
?,433.0,?,33.308,?,0.605,?,?,3404.0,?,1
5.0,27.0,135.0,?,?,?,?,82.0,134.0,?,1
?,346.0,?,49.429,0.185,?,1.26,?,?,?,1
10.0,413.0,4130.0,41.3,0.315,0.731,2.47,1302.0,?,?,1
132.0,547.0,?,4.144,?,0.483,?,?,?,?,0
?,76.0,?,?,0.353,?,?,161.0,438.0,108.0,1
9.0,?,?,?,0.417,0.715,?,?,?,39.0,1
4.0,?,?,24.5,?,?,?,?,384.0,?,1
7.0,56.0,?,8.0,0.329,?,1.65,?,?,78.0,1
9.0,?,?,?,?,0.5820000000000001,?,?,1141.0,203.0,1
2.0,?,92.0,23.0,?,?,?,47.0,?,?,0
7.0,15.0,105.0,?,0.448,0.8290000000000001,1.74,?,87.0,?,1
158.0,167.0,?,1.057,?,0.276,?,?,?,?,0
6.0,?,78.0,2.167,0.346,?,3.38,?,45.0,8.0,1
53.0,48.0,2544.0,?,0.181,0.374,?,?,?,?,0
11.0,?,99.0,?,?,?,3.83,46.0,76.0,12.0,1
9.0,311.0,?,34.556,0.163,0.5820000000000001,1.34,456.0,?,?,1
4.0,15.0,60.0,3.75,0.267,0.8,4.0,?,?,4.0,1
?,59.0,590.0,?,?,?,?,?,?,80.0,1
10.0,?,980.0,?,?,0.8490000000000001,?,?,?,154.0,1
10.0,12.0,?,?,?,?,?,66.0,?,?,1
10.0,28.0,280.0,?,?,?,?,?,273.0,45.0,1
7.0,30.0,?,4.2860000000000005,0.338,?,?,71.0,160.0,46.0,1
?,30.0,240.0,3.75,0.233,?,?,56.0,200.0,?,1
11.0,21.0,?,?,0.411,?,3.96,?,157.0,24.0,1
8.0,?,176.0,2.75,0.477,1.0,2.27,84.0,176.0,?,1
?,163.0,1467.0,?,?,0.5489999999999999,?,386.0,?,?,1
?,280.0,?,?,0.78,?,?,1092.0,1100.0,?,0
11.0,?,?,9.273,0.223,?,1.53,250.0,862.0,?,1
7.0,?,?,4.428999999999999,0.382,0.8109999999999999,?,?,176.0,45.0,1
2.0,535.0,1070.0,?,0.55,?,117.8,589.0,?,5.0,0
?,5.0,25.0,1.0,0.72,?,?,?,18.0,1.0,1
13.0,?,4901.0,29.0,0.178,0.746,?,?,?,?,1
9.0,10.0,?,?,0.389,?,1.94,?,?,18.0,1
8.0,?,496.0,?,0.363,?,2.12,?,459.0,?,1
?,54.0,?,?,0.258,?,?,153.0,?,?,1
5.0,?,35.0,1.4,0.314,0.857,1.83,?,?,6.0,1
7.0,34.0,238.0,?,0.462,?,?,?,224.0,47.0,1
54.0,1.0,54.0,0.019,1.0,?,?,?,54.0,1.0,0
11.0,?,?,?,?,?,2.06,?,879.0,?,1
9.0,?,?,?,?,?,1.83,11.0,28.0,6.0,1
7.0,?,?,1.0,0.347,?,?,?,?,?,1
?,38.0,?,?,0.286,0.748,1.69,76.0,?,45.0,1
?,3.0,207.0,0.043,0.643,?,2.08,133.0,197.0,?,0
9.0,?,738.0,?,?,0.8170000000000001,2.01,249.0,603.0,?,1
